Latitude,Longitude,Hour_in_the_year,Year,Slope_elevation_angle,Slope_azimuth_angle,cos_i
11.98,-73.847,3256,2011,77.614,-54.464,-0.68568
11.98,-73.847,8709,2011,77.614,-54.464,-0.52505
11.98,-73.847,2929,2011,77.614,-54.464,-0.21637
11.98,-73.847,7429,2011,77.614,-54.464,0.17219
11.98,-73.847,6499,2011,77.614,-54.464,-0.83757
11.98,-73.847,700,2011,77.614,-54.464,0.63034
11.98,-73.847,6940,2011,77.614,-54.464,0.65363
11.98,-73.847,6396,2011,77.614,-54.464,0.28818
11.98,-73.847,10,2011,10.591,-18.293,0.81116
11.98,-73.847,6093,2011,10.591,-18.293,-0.76457
11.98,-73.847,3760,2011,10.591,-18.293,0.40606
11.98,-73.847,4449,2011,10.591,-18.293,0.7013
11.98,-73.847,7263,2011,10.591,-18.293,0.56885
11.98,-73.847,4568,2011,10.591,-18.293,0.51849
11.98,-73.847,4783,2011,10.591,-18.293,0.29953
11.98,-73.847,7895,2011,10.591,-18.293,-0.93823
11.98,-73.847,5178,2011,10.591,-18.293,-0.036052
11.98,-73.847,7096,2011,10.591,-18.293,0.35473
11.98,-73.847,2117,2011,63.868,-163.74,0.23774
11.98,-73.847,5775,2011,63.868,-163.74,0.14518
11.98,-73.847,5560,2011,63.868,-163.74,0.10843
11.98,-73.847,269,2011,63.868,-163.74,-0.18439
11.98,-73.847,4996,2011,63.868,-163.74,0.38863
11.98,-73.847,5406,2011,63.868,-163.74,0.47722
11.98,-73.847,8308,2011,63.868,-163.74,-0.26809
11.98,-73.847,3551,2011,63.868,-163.74,0.061836
11.98,-73.847,8456,2011,63.868,-163.74,-0.05285
11.98,-73.847,4286,2011,63.868,-163.74,0.45224
11.98,-73.847,1888,2011,43.719,-69.776,-0.1707
11.98,-73.847,5876,2011,43.719,-69.776,-0.94958
11.98,-73.847,4112,2011,43.719,-69.776,0.83297
11.98,-73.847,6714,2011,43.719,-69.776,-0.69065
11.98,-73.847,8125,2011,43.719,-69.776,0.50499
11.98,-73.847,1042,2011,43.719,-69.776,0.97899
11.98,-73.847,799,2011,43.719,-69.776,0.79088
11.98,-73.847,2562,2011,43.719,-69.776,-0.66476
11.98,-73.847,3881,2011,43.719,-69.776,-0.44585
11.98,-73.847,2009,2011,43.719,-69.776,-0.42717
11.98,-73.847,7770,2011,68.819,94.936,0.79307
11.98,-73.847,3013,2011,68.819,94.936,0.61267
11.98,-73.847,1726,2011,68.819,94.936,0.18561
11.98,-73.847,427,2011,68.819,94.936,0.71875
11.98,-73.847,1114,2011,68.819,94.936,-0.24045
11.98,-73.847,2662,2011,68.819,94.936,0.17621
11.98,-73.847,1521,2011,68.819,94.936,-0.45902
11.98,-73.847,3432,2011,68.819,94.936,-0.29033
11.98,-73.847,7566,2011,68.819,94.936,-0.89737
11.98,-73.847,6143,2011,68.819,94.936,-0.11295
11.98,-73.847,2448,2011,2.4514,-90.03,-0.9325
11.98,-73.847,1230,2011,2.4514,-90.03,-0.033976
11.98,-73.847,3256,2011,2.4514,-90.03,0.46533
11.98,-73.847,8709,2011,2.4514,-90.03,-0.7512
11.98,-73.847,2929,2011,2.4514,-90.03,-0.83298
11.98,-73.847,7429,2011,2.4514,-90.03,0.80988
11.98,-73.847,6499,2011,2.4514,-90.03,-0.3585
11.98,-73.847,700,2011,2.4514,-90.03,-0.524
11.98,-73.847,6940,2011,2.4514,-90.03,-0.40579
11.98,-73.847,6396,2011,2.4514,-90.03,0.97161
-3.4647,44.102,10,2011,40.711,-74.419,0.97438
-3.4647,44.102,6093,2011,40.711,-74.419,-0.98599
-3.4647,44.102,3760,2011,40.711,-74.419,-0.23375
-3.4647,44.102,4449,2011,40.711,-74.419,0.80706
-3.4647,44.102,7263,2011,40.711,-74.419,0.081078
-3.4647,44.102,4568,2011,40.711,-74.419,0.75276
-3.4647,44.102,4783,2011,40.711,-74.419,0.64628
-3.4647,44.102,7895,2011,40.711,-74.419,-0.73074
-3.4647,44.102,5178,2011,40.711,-74.419,-0.63049
-3.4647,44.102,7096,2011,40.711,-74.419,-0.17292
-3.4647,44.102,2117,2011,45.913,12.427,-0.38485
-3.4647,44.102,5775,2011,45.913,12.427,0.44884
-3.4647,44.102,5560,2011,45.913,12.427,0.30373
-3.4647,44.102,269,2011,45.913,12.427,-0.048257
-3.4647,44.102,4996,2011,45.913,12.427,-0.69735
-3.4647,44.102,5406,2011,45.913,12.427,-0.35845
-3.4647,44.102,8308,2011,45.913,12.427,-0.1266
-3.4647,44.102,3551,2011,45.913,12.427,-0.81974
-3.4647,44.102,8456,2011,45.913,12.427,0.4705
-3.4647,44.102,4286,2011,45.913,12.427,0.30149
-3.4647,44.102,1888,2011,25.634,137.06,0.74488
-3.4647,44.102,5876,2011,25.634,137.06,-0.15315
-3.4647,44.102,4112,2011,25.634,137.06,0.27219
-3.4647,44.102,6714,2011,25.634,137.06,0.23386
-3.4647,44.102,8125,2011,25.634,137.06,0.79304
-3.4647,44.102,1042,2011,25.634,137.06,0.51429
-3.4647,44.102,799,2011,25.634,137.06,-0.18812
-3.4647,44.102,2562,2011,25.634,137.06,0.3568
-3.4647,44.102,3881,2011,25.634,137.06,0.59453
-3.4647,44.102,2009,2011,25.634,137.06,0.56481
-3.4647,44.102,7770,2011,42.593,79.759,0.64935
-3.4647,44.102,3013,2011,42.593,79.759,0.79193
-3.4647,44.102,1726,2011,42.593,79.759,-0.23454
-3.4647,44.102,427,2011,42.593,79.759,0.53288
-3.4647,44.102,1114,2011,42.593,79.759,0.25407
-3.4647,44.102,2662,2011,42.593,79.759,-0.31546
-3.4647,44.102,1521,2011,42.593,79.759,-0.00377
-3.4647,44.102,3432,2011,42.593,79.759,-0.73797
-3.4647,44.102,7566,2011,42.593,79.759,-0.54456
-3.4647,44.102,6143,2011,42.593,79.759,-0.54172
-3.4647,44.102,2448,2011,46.748,173.15,-0.61329
-3.4647,44.102,1230,2011,46.748,173.15,-0.26551
-3.4647,44.102,3256,2011,46.748,173.15,0.63763
-3.4647,44.102,8709,2011,46.748,173.15,-0.67161
-3.4647,44.102,2929,2011,46.748,173.15,-0.51765
-3.4647,44.102,7429,2011,46.748,173.15,0.5041
-3.4647,44.102,6499,2011,46.748,173.15,-0.14686
-3.4647,44.102,700,2011,46.748,173.15,-0.66572
-3.4647,44.102,6940,2011,46.748,173.15,-0.51267
-3.4647,44.102,6396,2011,46.748,173.15,0.72451
-3.4647,44.102,10,2011,7.6904,144.06,0.72272
-3.4647,44.102,6093,2011,7.6904,144.06,-0.64203
-3.4647,44.102,3760,2011,7.6904,144.06,0.54863
-3.4647,44.102,4449,2011,7.6904,144.06,0.59168
-3.4647,44.102,7263,2011,7.6904,144.06,0.69046
-3.4647,44.102,4568,2011,7.6904,144.06,0.38391
-3.4647,44.102,4783,2011,7.6904,144.06,0.14884
-3.4647,44.102,7895,2011,7.6904,144.06,-0.90938
-3.4647,44.102,5178,2011,7.6904,144.06,0.13494
-3.4647,44.102,7096,2011,7.6904,144.06,0.50247
-3.4647,44.102,2117,2011,11.269,42.836,-0.42366
-3.4647,44.102,5775,2011,11.269,42.836,0.74841
-3.4647,44.102,5560,2011,11.269,42.836,0.56572
-3.4647,44.102,269,2011,11.269,42.836,-0.31977
-3.4647,44.102,4996,2011,11.269,42.836,-0.66507
-3.4647,44.102,5406,2011,11.269,42.836,-0.21362
-3.4647,44.102,8308,2011,11.269,42.836,-0.46451
-3.4647,44.102,3551,2011,11.269,42.836,-0.91281
-3.4647,44.102,8456,2011,11.269,42.836,0.41911
-3.4647,44.102,4286,2011,11.269,42.836,0.76274
-3.4647,44.102,1888,2011,66.501,168.5,0.39611
-3.4647,44.102,5876,2011,66.501,168.5,0.059088
-3.4647,44.102,4112,2011,66.501,168.5,0.39941
-3.4647,44.102,6714,2011,66.501,168.5,0.081083
-3.4647,44.102,8125,2011,66.501,168.5,0.11736
-3.4647,44.102,1042,2011,66.501,168.5,0.059281
-3.4647,44.102,799,2011,66.501,168.5,-0.34121
-3.4647,44.102,2562,2011,66.501,168.5,0.34797
-3.4647,44.102,3881,2011,66.501,168.5,0.61767
-3.4647,44.102,2009,2011,66.501,168.5,0.33755
-3.4647,44.102,7770,2011,72.821,-133.47,-0.88207
-3.4647,44.102,3013,2011,72.821,-133.47,0.31979
-3.4647,44.102,1726,2011,72.821,-133.47,-0.69081
-3.4647,44.102,427,2011,72.821,-133.47,-0.92253
-3.4647,44.102,1114,2011,72.821,-133.47,0.51483
-3.4647,44.102,2662,2011,72.821,-133.47,-0.49484
-3.4647,44.102,1521,2011,72.821,-133.47,0.66901
-3.4647,44.102,3432,2011,72.821,-133.47,-0.08907
-3.4647,44.102,7566,2011,72.821,-133.47,0.48535
-3.4647,44.102,6143,2011,72.821,-133.47,-0.45916
-3.4647,44.102,2448,2011,30.663,-120.82,-0.84029
-3.4647,44.102,1230,2011,30.663,-120.82,0.3256
-3.4647,44.102,3256,2011,30.663,-120.82,0.1233
-3.4647,44.102,8709,2011,30.663,-120.82,-0.92802
-3.4647,44.102,2929,2011,30.663,-120.82,-0.65052
-3.4647,44.102,7429,2011,30.663,-120.82,0.60998
-3.4647,44.102,6499,2011,30.663,-120.82,-0.67451
-3.4647,44.102,700,2011,30.663,-120.82,-0.18666
-3.4647,44.102,6940,2011,30.663,-120.82,-0.04415
-3.4647,44.102,6396,2011,30.663,-120.82,0.86469
33.83,55.178,10,2011,4.2587,-6.4841,0.4621
33.83,55.178,6093,2011,4.2587,-6.4841,-0.53639
33.83,55.178,3760,2011,4.2587,-6.4841,0.63828
33.83,55.178,4449,2011,4.2587,-6.4841,0.70264
33.83,55.178,7263,2011,4.2587,-6.4841,0.48234
33.83,55.178,4568,2011,4.2587,-6.4841,0.52007
33.83,55.178,4783,2011,4.2587,-6.4841,0.30647
33.83,55.178,7895,2011,4.2587,-6.4841,-0.95667
33.83,55.178,5178,2011,4.2587,-6.4841,0.2312
33.83,55.178,7096,2011,4.2587,-6.4841,0.33417
33.83,55.178,2117,2011,50.882,86.68,-0.89861
33.83,55.178,5775,2011,50.882,86.68,0.95708
33.83,55.178,5560,2011,50.882,86.68,0.99482
33.83,55.178,269,2011,50.882,86.68,-0.97382
33.83,55.178,4996,2011,50.882,86.68,-0.79421
33.83,55.178,5406,2011,50.882,86.68,-0.72048
33.83,55.178,8308,2011,50.882,86.68,-0.99591
33.83,55.178,3551,2011,50.882,86.68,-0.13138
33.83,55.178,8456,2011,50.882,86.68,-0.54129
33.83,55.178,4286,2011,50.882,86.68,0.87715
33.83,55.178,1888,2011,67.674,59.822,0.98496
33.83,55.178,5876,2011,67.674,59.822,0.4498
33.83,55.178,4112,2011,67.674,59.822,-0.51462
33.83,55.178,6714,2011,67.674,59.822,0.83025
33.83,55.178,8125,2011,67.674,59.822,0.74604
33.83,55.178,1042,2011,67.674,59.822,-0.0039
33.83,55.178,799,2011,67.674,59.822,-0.64611
33.83,55.178,2562,2011,67.674,59.822,0.79877
33.83,55.178,3881,2011,67.674,59.822,0.8023
33.83,55.178,2009,2011,67.674,59.822,0.94795
33.83,55.178,7770,2011,79.671,53.22,0.8824
33.83,55.178,3013,2011,79.671,53.22,0.48262
33.83,55.178,1726,2011,79.671,53.22,0.11575
33.83,55.178,427,2011,79.671,53.22,0.80903
33.83,55.178,1114,2011,79.671,53.22,-0.028112
33.83,55.178,2662,2011,79.671,53.22,-0.028284
33.83,55.178,1521,2011,79.671,53.22,-0.29406
33.83,55.178,3432,2011,79.671,53.22,-0.5309
33.83,55.178,7566,2011,79.671,53.22,-0.64029
33.83,55.178,6143,2011,79.671,53.22,-0.22225
33.83,55.178,2448,2011,38.563,151.5,-0.17757
33.83,55.178,1230,2011,38.563,151.5,-0.50357
33.83,55.178,3256,2011,38.563,151.5,0.70619
33.83,55.178,8709,2011,38.563,151.5,-0.3429
33.83,55.178,2929,2011,38.563,151.5,-0.14291
33.83,55.178,7429,2011,38.563,151.5,0.14768
33.83,55.178,6499,2011,38.563,151.5,0.18386
33.83,55.178,700,2011,38.563,151.5,-0.69762
33.83,55.178,6940,2011,38.563,151.5,-0.56743
33.83,55.178,6396,2011,38.563,151.5,0.3236
33.83,55.178,10,2011,16.844,-50.605,0.64306
33.83,55.178,6093,2011,16.844,-50.605,-0.72575
33.83,55.178,3760,2011,16.844,-50.605,0.44512
33.83,55.178,4449,2011,16.844,-50.605,0.82898
33.83,55.178,7263,2011,16.844,-50.605,0.38271
33.83,55.178,4568,2011,16.844,-50.605,0.66974
33.83,55.178,4783,2011,16.844,-50.605,0.46872
33.83,55.178,7895,2011,16.844,-50.605,-0.99878
33.83,55.178,5178,2011,16.844,-50.605,-0.0041457
33.83,55.178,7096,2011,16.844,-50.605,0.18942
33.83,55.178,2117,2011,60.607,70.668,-0.96722
33.83,55.178,5775,2011,60.607,70.668,0.95593
33.83,55.178,5560,2011,60.607,70.668,0.98294
33.83,55.178,269,2011,60.607,70.668,-0.91773
33.83,55.178,4996,2011,60.607,70.668,-0.93289
33.83,55.178,5406,2011,60.607,70.668,-0.83893
33.83,55.178,8308,2011,60.607,70.668,-0.9322
33.83,55.178,3551,2011,60.607,70.668,-0.23641
33.83,55.178,8456,2011,60.607,70.668,-0.46185
33.83,55.178,4286,2011,60.607,70.668,0.80043
33.83,55.178,1888,2011,13.895,-135.7,0.28861
33.83,55.178,5876,2011,13.895,-135.7,-0.35694
33.83,55.178,4112,2011,13.895,-135.7,0.68492
33.83,55.178,6714,2011,13.895,-135.7,-0.21029
33.83,55.178,8125,2011,13.895,-135.7,0.34852
33.83,55.178,1042,2011,13.895,-135.7,0.48444
33.83,55.178,799,2011,13.895,-135.7,0.043777
33.83,55.178,2562,2011,13.895,-135.7,0.018996
33.83,55.178,3881,2011,13.895,-135.7,0.34367
33.83,55.178,2009,2011,13.895,-135.7,0.12452
33.83,55.178,7770,2011,36.488,-113.94,-0.71937
33.83,55.178,3013,2011,36.488,-113.94,0.58655
33.83,55.178,1726,2011,36.488,-113.94,-0.78487
33.83,55.178,427,2011,36.488,-113.94,-0.79778
33.83,55.178,1114,2011,36.488,-113.94,0.59848
33.83,55.178,2662,2011,36.488,-113.94,-0.59753
33.83,55.178,1521,2011,36.488,-113.94,0.68157
33.83,55.178,3432,2011,36.488,-113.94,-0.30532
33.83,55.178,7566,2011,36.488,-113.94,0.31518
33.83,55.178,6143,2011,36.488,-113.94,-0.63688
33.83,55.178,2448,2011,34.028,-147.29,-0.31574
33.83,55.178,1230,2011,34.028,-147.29,0.075222
33.83,55.178,3256,2011,34.028,-147.29,0.26662
33.83,55.178,8709,2011,34.028,-147.29,-0.80017
33.83,55.178,2929,2011,34.028,-147.29,-0.12076
33.83,55.178,7429,2011,34.028,-147.29,0.092086
33.83,55.178,6499,2011,34.028,-147.29,-0.41772
33.83,55.178,700,2011,34.028,-147.29,-0.28473
33.83,55.178,6940,2011,34.028,-147.29,-0.096623
33.83,55.178,6396,2011,34.028,-147.29,0.4355
19.886,-61.821,10,2011,56.731,-123.27,0.38502
19.886,-61.821,6093,2011,56.731,-123.27,-0.70335
19.886,-61.821,3760,2011,56.731,-123.27,-0.13805
19.886,-61.821,4449,2011,56.731,-123.27,0.9401
19.886,-61.821,7263,2011,56.731,-123.27,-0.40899
19.886,-61.821,4568,2011,56.731,-123.27,0.96163
19.886,-61.821,4783,2011,56.731,-123.27,0.92782
19.886,-61.821,7895,2011,56.731,-123.27,-0.70027
19.886,-61.821,5178,2011,56.731,-123.27,-0.4637
19.886,-61.821,7096,2011,56.731,-123.27,-0.563
19.886,-61.821,2117,2011,51.526,-0.43354,-0.2903
19.886,-61.821,5775,2011,51.526,-0.43354,0.52662
19.886,-61.821,5560,2011,51.526,-0.43354,0.33194
19.886,-61.821,269,2011,51.526,-0.43354,-0.056827
19.886,-61.821,4996,2011,51.526,-0.43354,-0.61002
19.886,-61.821,5406,2011,51.526,-0.43354,-0.16523
19.886,-61.821,8308,2011,51.526,-0.43354,-0.18433
19.886,-61.821,3551,2011,51.526,-0.43354,-0.9548
19.886,-61.821,8456,2011,51.526,-0.43354,0.59177
19.886,-61.821,4286,2011,51.526,-0.43354,0.48494
19.886,-61.821,1888,2011,28.667,110.16,0.80097
19.886,-61.821,5876,2011,28.667,110.16,0.093334
19.886,-61.821,4112,2011,28.667,110.16,0.14371
19.886,-61.821,6714,2011,28.667,110.16,0.38706
19.886,-61.821,8125,2011,28.667,110.16,0.62385
19.886,-61.821,1042,2011,28.667,110.16,0.25183
19.886,-61.821,799,2011,28.667,110.16,-0.42691
19.886,-61.821,2562,2011,28.667,110.16,0.5506
19.886,-61.821,3881,2011,28.667,110.16,0.77886
19.886,-61.821,2009,2011,28.667,110.16,0.68457
19.886,-61.821,7770,2011,0.0058595,-40.247,-0.14247
19.886,-61.821,3013,2011,0.0058595,-40.247,0.97149
19.886,-61.821,1726,2011,0.0058595,-40.247,-0.79336
19.886,-61.821,427,2011,0.0058595,-40.247,-0.28051
19.886,-61.821,1114,2011,0.0058595,-40.247,0.67709
19.886,-61.821,2662,2011,0.0058595,-40.247,-0.71347
19.886,-61.821,1521,2011,0.0058595,-40.247,0.56918
19.886,-61.821,3432,2011,0.0058595,-40.247,-0.75945
19.886,-61.821,7566,2011,0.0058595,-40.247,-0.069344
19.886,-61.821,6143,2011,0.0058595,-40.247,-0.88202
19.886,-61.821,2448,2011,57.613,-155.38,-0.11174
19.886,-61.821,1230,2011,57.613,-155.38,0.15607
19.886,-61.821,3256,2011,57.613,-155.38,0.12958
19.886,-61.821,8709,2011,57.613,-155.38,-0.74503
19.886,-61.821,2929,2011,57.613,-155.38,0.0975
19.886,-61.821,7429,2011,57.613,-155.38,-0.12704
19.886,-61.821,6499,2011,57.613,-155.38,-0.43792
19.886,-61.821,700,2011,57.613,-155.38,-0.13404
19.886,-61.821,6940,2011,57.613,-155.38,0.04905
19.886,-61.821,6396,2011,57.613,-155.38,0.23372
19.886,-61.821,10,2011,55.083,155.15,-0.29949
19.886,-61.821,6093,2011,55.083,155.15,0.11749
19.886,-61.821,3760,2011,55.083,155.15,0.75343
19.886,-61.821,4449,2011,55.083,155.15,0.28662
19.886,-61.821,7263,2011,55.083,155.15,0.21969
19.886,-61.821,4568,2011,55.083,155.15,0.17337
19.886,-61.821,4783,2011,55.083,155.15,0.057226
19.886,-61.821,7895,2011,55.083,155.15,-0.50173
19.886,-61.821,5178,2011,55.083,155.15,0.60897
19.886,-61.821,7096,2011,55.083,155.15,0.25129
19.886,-61.821,2117,2011,76.701,-106.62,0.8696
19.886,-61.821,5775,2011,76.701,-106.62,-0.48415
19.886,-61.821,5560,2011,76.701,-106.62,-0.62971
19.886,-61.821,269,2011,76.701,-106.62,0.65792
19.886,-61.821,4996,2011,76.701,-106.62,0.78302
19.886,-61.821,5406,2011,76.701,-106.62,0.98121
19.886,-61.821,8308,2011,76.701,-106.62,0.55036
19.886,-61.821,3551,2011,76.701,-106.62,-0.225
19.886,-61.821,8456,2011,76.701,-106.62,0.66778
19.886,-61.821,4286,2011,76.701,-106.62,-0.1601
19.886,-61.821,1888,2011,48.629,-61.591,-0.13666
19.886,-61.821,5876,2011,48.629,-61.591,-0.9397
19.886,-61.821,4112,2011,48.629,-61.591,0.80934
19.886,-61.821,6714,2011,48.629,-61.591,-0.66174
19.886,-61.821,8125,2011,48.629,-61.591,0.5407
19.886,-61.821,1042,2011,48.629,-61.591,0.98684
19.886,-61.821,799,2011,48.629,-61.591,0.77786
19.886,-61.821,2562,2011,48.629,-61.591,-0.64532
19.886,-61.821,3881,2011,48.629,-61.591,-0.42756
19.886,-61.821,2009,2011,48.629,-61.591,-0.39611
19.886,-61.821,7770,2011,5.0742,108.9,-0.071987
19.886,-61.821,3013,2011,5.0742,108.9,0.98574
19.886,-61.821,1726,2011,5.0742,108.9,-0.73647
19.886,-61.821,427,2011,5.0742,108.9,-0.21005
19.886,-61.821,1114,2011,5.0742,108.9,0.61358
19.886,-61.821,2662,2011,5.0742,108.9,-0.65412
19.886,-61.821,1521,2011,5.0742,108.9,0.49431
19.886,-61.821,3432,2011,5.0742,108.9,-0.7364
19.886,-61.821,7566,2011,5.0742,108.9,-0.15736
19.886,-61.821,6143,2011,5.0742,108.9,-0.84477
19.886,-61.821,2448,2011,17.829,35.577,-0.94752
19.886,-61.821,1230,2011,17.829,35.577,-0.27871
19.886,-61.821,3256,2011,17.829,35.577,0.64958
19.886,-61.821,8709,2011,17.829,35.577,-0.52509
19.886,-61.821,2929,2011,17.829,35.577,-0.93345
19.886,-61.821,7429,2011,17.829,35.577,0.92557
19.886,-61.821,6499,2011,17.829,35.577,-0.094103
19.886,-61.821,700,2011,17.829,35.577,-0.70308
19.886,-61.821,6940,2011,17.829,35.577,-0.6262
19.886,-61.821,6396,2011,17.829,35.577,0.97961
-20.261,-22.563,10,2011,37.084,61.607,0.56738
-20.261,-22.563,6093,2011,37.084,61.607,-0.24465
-20.261,-22.563,3760,2011,37.084,61.607,0.47048
-20.261,-22.563,4449,2011,37.084,61.607,-0.049579
-20.261,-22.563,7263,2011,37.084,61.607,0.90771
-20.261,-22.563,4568,2011,37.084,61.607,-0.24852
-20.261,-22.563,4783,2011,37.084,61.607,-0.44021
-20.261,-22.563,7895,2011,37.084,61.607,-0.37365
-20.261,-22.563,5178,2011,37.084,61.607,0.27933
-20.261,-22.563,7096,2011,37.084,61.607,0.80469
-20.261,-22.563,2117,2011,24.875,9.7955,-0.22253
-20.261,-22.563,5775,2011,24.875,9.7955,0.37049
-20.261,-22.563,5560,2011,24.875,9.7955,0.18874
-20.261,-22.563,269,2011,24.875,9.7955,0.084627
-20.261,-22.563,4996,2011,24.875,9.7955,-0.56528
-20.261,-22.563,5406,2011,24.875,9.7955,-0.16373
-20.261,-22.563,8308,2011,24.875,9.7955,-0.01896
-20.261,-22.563,3551,2011,24.875,9.7955,-0.90349
-20.261,-22.563,8456,2011,24.875,9.7955,0.62959
-20.261,-22.563,4286,2011,24.875,9.7955,0.28344
-20.261,-22.563,1888,2011,19.29,99.264,0.67163
-20.261,-22.563,5876,2011,19.29,99.264,-0.32682
-20.261,-22.563,4112,2011,19.29,99.264,0.1508
-20.261,-22.563,6714,2011,19.29,99.264,0.18242
-20.261,-22.563,8125,2011,19.29,99.264,0.99064
-20.261,-22.563,1042,2011,19.29,99.264,0.71414
-20.261,-22.563,799,2011,19.29,99.264,0.066158
-20.261,-22.563,2562,2011,19.29,99.264,0.15023
-20.261,-22.563,3881,2011,19.29,99.264,0.29684
-20.261,-22.563,2009,2011,19.29,99.264,0.45644
-20.261,-22.563,7770,2011,14.563,32.755,0.15549
-20.261,-22.563,3013,2011,14.563,32.755,0.63471
-20.261,-22.563,1726,2011,14.563,32.755,-0.67327
-20.261,-22.563,427,2011,14.563,32.755,0.041232
-20.261,-22.563,1114,2011,14.563,32.755,0.78819
-20.261,-22.563,2662,2011,14.563,32.755,-0.81645
-20.261,-22.563,1521,2011,14.563,32.755,0.60064
-20.261,-22.563,3432,2011,14.563,32.755,-0.97956
-20.261,-22.563,7566,2011,14.563,32.755,0.1928
-20.261,-22.563,6143,2011,14.563,32.755,-0.8459
-20.261,-22.563,2448,2011,33.199,165.48,-0.93444
-20.261,-22.563,1230,2011,33.199,165.48,-0.10449
-20.261,-22.563,3256,2011,33.199,165.48,0.52711
-20.261,-22.563,8709,2011,33.199,165.48,-0.7046
-20.261,-22.563,2929,2011,33.199,165.48,-0.85419
-20.261,-22.563,7429,2011,33.199,165.48,0.83483
-20.261,-22.563,6499,2011,33.199,165.48,-0.2889
-20.261,-22.563,700,2011,33.199,165.48,-0.58326
-20.261,-22.563,6940,2011,33.199,165.48,-0.47138
-20.261,-22.563,6396,2011,33.199,165.48,0.97622
-20.261,-22.563,10,2011,22.012,-99.876,0.99042
-20.261,-22.563,6093,2011,22.012,-99.876,-0.95311
-20.261,-22.563,3760,2011,22.012,-99.876,-0.10321
-20.261,-22.563,4449,2011,22.012,-99.876,0.75386
-20.261,-22.563,7263,2011,22.012,-99.876,0.2414
-20.261,-22.563,4568,2011,22.012,-99.876,0.66432
-20.261,-22.563,4783,2011,22.012,-99.876,0.52744
-20.261,-22.563,7895,2011,22.012,-99.876,-0.76459
-20.261,-22.563,5178,2011,22.012,-99.876,-0.51567
-20.261,-22.563,7096,2011,22.012,-99.876,-0.010911
-20.261,-22.563,2117,2011,74.2,-160.93,0.27224
-20.261,-22.563,5775,2011,74.2,-160.93,0.22265
-20.261,-22.563,5560,2011,74.2,-160.93,0.10251
-20.261,-22.563,269,2011,74.2,-160.93,-0.080722
-20.261,-22.563,4996,2011,74.2,-160.93,0.2978
-20.261,-22.563,5406,2011,74.2,-160.93,0.5535
-20.261,-22.563,8308,2011,74.2,-160.93,-0.21645
-20.261,-22.563,3551,2011,74.2,-160.93,-0.28322
-20.261,-22.563,8456,2011,74.2,-160.93,0.24908
-20.261,-22.563,4286,2011,74.2,-160.93,0.54801
-20.261,-22.563,1888,2011,54.336,-9.218,-0.0052484
-20.261,-22.563,5876,2011,54.336,-9.218,-0.39402
-20.261,-22.563,4112,2011,54.336,-9.218,-0.13506
-20.261,-22.563,6714,2011,54.336,-9.218,-0.082999
-20.261,-22.563,8125,2011,54.336,-9.218,0.53871
-20.261,-22.563,1042,2011,54.336,-9.218,0.51175
-20.261,-22.563,799,2011,54.336,-9.218,0.47444
-20.261,-22.563,2562,2011,54.336,-9.218,-0.33664
-20.261,-22.563,3881,2011,54.336,-9.218,-0.46085
-20.261,-22.563,2009,2011,54.336,-9.218,-0.11663
-20.261,-22.563,7770,2011,9.3609,-83.542,-0.19374
-20.261,-22.563,3013,2011,9.3609,-83.542,0.64618
-20.261,-22.563,1726,2011,9.3609,-83.542,-0.88352
-20.261,-22.563,427,2011,9.3609,-83.542,-0.30907
-20.261,-22.563,1114,2011,9.3609,-83.542,0.95279
-20.261,-22.563,2662,2011,9.3609,-83.542,-0.96681
-20.261,-22.563,1521,2011,9.3609,-83.542,0.83805
-20.261,-22.563,3432,2011,9.3609,-83.542,-0.95621
-20.261,-22.563,7566,2011,9.3609,-83.542,0.43389
-20.261,-22.563,6143,2011,9.3609,-83.542,-0.95246
-20.261,-22.563,2448,2011,65.477,127.67,-0.60192
-20.261,-22.563,1230,2011,65.477,127.67,-0.73468
-20.261,-22.563,3256,2011,65.477,127.67,0.95933
-20.261,-22.563,8709,2011,65.477,127.67,-0.16157
-20.261,-22.563,2929,2011,65.477,127.67,-0.68733
-20.261,-22.563,7429,2011,65.477,127.67,0.70554
-20.261,-22.563,6499,2011,65.477,127.67,0.39549
-20.261,-22.563,700,2011,65.477,127.67,-0.9741
-20.261,-22.563,6940,2011,65.477,127.67,-0.91891
-20.261,-22.563,6396,2011,65.477,127.67,0.68871
64.339,-86.181,10,2011,60.806,-36.587,0.85946
64.339,-86.181,6093,2011,60.806,-36.587,-0.96638
64.339,-86.181,3760,2011,60.806,-36.587,-0.040025
64.339,-86.181,4449,2011,60.806,-36.587,0.95038
64.339,-86.181,7263,2011,60.806,-36.587,0.060223
64.339,-86.181,4568,2011,60.806,-36.587,0.87689
64.339,-86.181,4783,2011,60.806,-36.587,0.74652
64.339,-86.181,7895,2011,60.806,-36.587,-0.89593
64.339,-86.181,5178,2011,60.806,-36.587,-0.48847
64.339,-86.181,7096,2011,60.806,-36.587,-0.18618
64.339,-86.181,2117,2011,28.994,-28.911,0.10556
64.339,-86.181,5775,2011,28.994,-28.911,0.42103
64.339,-86.181,5560,2011,28.994,-28.911,0.2635
64.339,-86.181,269,2011,28.994,-28.911,-0.17306
64.339,-86.181,4996,2011,28.994,-28.911,0.059187
64.339,-86.181,5406,2011,28.994,-28.911,0.41163
64.339,-86.181,8308,2011,28.994,-28.911,-0.33398
